 1129.176298 -1.875271e+07
 1129.037596 -1.836021e+07
 1128.898894 -1.797555e+07
 1128.760191 -1.760001e+07
 1128.621489 -1.723481e+07
 1128.482786 -1.688102e+07
 1128.344084 -1.653963e+07
 1128.205382 -1.621148e+07
 1128.066679 -1.589736e+07
 1127.927977 -1.559790e+07
 1127.789274 -1.531368e+07
 1127.650572 -1.504515e+07
 1127.511870 -1.479276e+07
 1127.373167 -1.455682e+07
 1127.234465 -1.433762e+07
 1127.095762 -1.413539e+07
 1126.957060 -1.395037e+07
 1126.818357 -1.378269e+07
 1126.679655 -1.363250e+07
 1126.540953 -1.349994e+07
 1126.402250 -1.338506e+07
 1126.263548 -1.328793e+07
 1126.124845 -1.320854e+07
 1125.986143 -1.314689e+07
 1125.847441 -1.310286e+07
 1125.708738 -1.307634e+07
 1125.570036 -1.306707e+07
 1125.431333 -1.307478e+07
 1125.292631 -1.309909e+07
 1125.153929 -1.313952e+07
 1125.015226 -1.319556e+07
 1124.876524 -1.326654e+07
 1124.737821 -1.335176e+07
 1124.599119 -1.345041e+07
 1124.460417 -1.356160e+07
 1124.321714 -1.368441e+07
 1124.183012 -1.381782e+07
 1124.044309 -1.396077e+07
 1123.905607 -1.411216e+07
 1123.766905 -1.427086e+07
 1123.628202 -1.443570e+07
 1123.489500 -1.460550e+07
 1123.350797 -1.477909e+07
 1123.212095 -1.495526e+07
 1123.073392 -1.513282e+07
 1122.934690 -1.531062e+07
 1122.795988 -1.548749e+07
 1122.657285 -1.566230e+07
 1122.518583 -1.583394e+07
 1122.379880 -1.600138e+07
 1122.241178 -1.616356e+07
 1122.102476 -1.631955e+07
 1121.963773 -1.646839e+07
 1121.825071 -1.660925e+07
 1121.686368 -1.674129e+07
 1121.547666 -1.686378e+07
 1121.408964 -1.697604e+07
 1121.270261 -1.707741e+07
 1121.131559 -1.716730e+07
 1120.992856 -1.724522e+07
 1120.854154 -1.731066e+07
 1120.715452 -1.736314e+07
 1120.576749 -1.740230e+07
 1120.438047 -1.742773e+07
 1120.299344 -1.743906e+07
 1120.160642 -1.743595e+07
 1120.021940 -1.741808e+07
 1119.883237 -1.738514e+07
 1119.744535 -1.733683e+07
 1119.605832 -1.727284e+07
 1119.467130 -1.719292e+07
 1119.328427 -1.709678e+07
 1119.189725 -1.698418e+07
 1119.051023 -1.685490e+07
 1118.912320 -1.670872e+07
 1118.773618 -1.654546e+07
 1118.634915 -1.636498e+07
 1118.496213 -1.616714e+07
 1118.357511 -1.595186e+07
 1118.218808 -1.571905e+07
 1118.080106 -1.546870e+07
 1117.941403 -1.520083e+07
 1117.802701 -1.491545e+07
 1117.663999 -1.461259e+07
 1117.525296 -1.429235e+07
 1117.386594 -1.395480e+07
 1117.247891 -1.360005e+07
 1117.109189 -1.322821e+07
 1116.970487 -1.283942e+07
 1116.831784 -1.243381e+07
 1116.693082 -1.201156e+07
 1116.554379 -1.157287e+07
 1116.415677 -1.111796e+07
 1116.276975 -1.064713e+07
 1116.138272 -1.016074e+07
 1115.999570 -9.659192e+06
 1115.860867 -9.143056e+06
 1115.722165 -8.612968e+06
 1115.583462 -8.069720e+06
 1115.444760 -7.514216e+06
 1115.306058 -6.947576e+06
 1115.167355 -6.371048e+06
 1115.028653 -5.786048e+06
 1114.889950 -5.194176e+06
 1114.751248 -4.597224e+06
 1114.612546 -3.997096e+06
 1114.473843 -3.395864e+06
 1114.335141 -2.795752e+06
 1114.196438 -2.199048e+06
 1114.057736 -1.608144e+06
 1113.919034 -1.025480e+06
 1113.780331 -4.535040e+05
 1113.641629 1.053040e+05
 1113.502926 6.485600e+05
 1113.364224 1.173888e+06
 1113.225522 1.679024e+06
 1113.086819 2.161824e+06
 1112.948117 2.620272e+06
 1112.809414 3.052504e+06
 1112.670712 3.456848e+06
 1112.532010 3.831784e+06
 1112.393307 4.176008e+06
 1112.254605 4.488400e+06
 1112.115902 4.768080e+06
 1111.977200 5.014344e+06
 1111.838497 5.226736e+06
 1111.699795 5.404992e+06
 1111.561093 5.549080e+06
 1111.422390 5.659168e+06
 1111.283688 5.735688e+06
 1111.144985 5.779200e+06
 1111.006283 5.790536e+06
 1110.867581 5.770696e+06
 1110.728878 5.720848e+06
 1110.590176 5.642368e+06
 1110.451473 5.536752e+06
 1110.312771 5.405640e+06
 1110.174069 5.250800e+06
 1110.035366 5.074088e+06
 1109.896664 4.877416e+06
 1109.757961 4.662752e+06
 1109.619259 4.432072e+06
 1109.480557 4.187336e+06
 1109.341854 3.930480e+06
 1109.203152 3.663368e+06
 1109.064449 3.387752e+06
 1108.925747 3.105336e+06
 1108.787045 2.817632e+06
 1108.648342 2.526040e+06
 1108.509640 2.231808e+06
 1108.370937 1.936016e+06
 1108.232235 1.639560e+06
 1108.093532 1.343184e+06
 1107.954830 1.047464e+06
 1107.816128 7.528000e+05
 1107.677425 4.594720e+05
 1107.538723 1.675920e+05
 1107.400020 -1.228240e+05
 1107.261318 -4.118880e+05
 1107.122616 -6.997920e+05
 1106.983913 -9.867600e+05
 1106.845211 -1.273112e+06
 1106.706508 -1.559160e+06
 1106.567806 -1.845216e+06
 1106.429104 -2.131600e+06
 1106.290401 -2.418592e+06
 1106.151699 -2.706408e+06
 1106.012996 -2.995208e+06
 1105.874294 -3.285104e+06
 1105.735592 -3.576088e+06
 1105.596889 -3.868104e+06
 1105.458187 -4.160960e+06
 1105.319484 -4.454440e+06
 1105.180782 -4.748200e+06
 1105.042080 -5.041824e+06
 1104.903377 -5.334856e+06
 1104.764675 -5.626768e+06
 1104.625972 -5.917000e+06
 1104.487270 -6.204960e+06
 1104.348567 -6.490064e+06
 1104.209865 -6.771688e+06
 1104.071163 -7.049312e+06
 1103.932460 -7.322384e+06
 1103.793758 -7.590408e+06
 1103.655055 -7.852960e+06
 1103.516353 -8.109688e+06
 1103.377651 -8.360328e+06
 1103.238948 -8.604648e+06
 1103.100246 -8.842536e+06
 1102.961543 -9.073976e+06
 1102.822841 -9.298968e+06
 1102.684139 -9.517648e+06
 1102.545436 -9.730208e+06
 1102.406734 -9.936904e+06
 1102.268031 -1.013804e+07
 1102.129329 -1.033399e+07
 1101.990627 -1.052515e+07
 1101.851924 -1.071196e+07
 1101.713222 -1.089488e+07
 1101.574519 -1.107440e+07
 1101.435817 -1.125101e+07
 1101.297115 -1.142519e+07
 1101.158412 -1.159746e+07
 1101.019710 -1.176826e+07
 1100.881007 -1.193807e+07
 1100.742305 -1.210730e+07
 1100.603602 -1.227633e+07
 1100.464900 -1.244553e+07
 1100.326198 -1.261518e+07
 1100.187495 -1.278550e+07
 1100.048793 -1.295669e+07
 1099.910090 -1.312878e+07
 1099.771388 -1.330182e+07
 1099.632686 -1.347569e+07
 1099.493983 -1.365019e+07
 1099.355281 -1.382504e+07
 1099.216578 -1.399982e+07
 1099.077876 -1.417398e+07
 1098.939174 -1.434691e+07
 1098.800471 -1.451784e+07
 1098.661769 -1.468590e+07
 1098.523066 -1.485012e+07
 1098.384364 -1.500942e+07
 1098.245662 -1.516265e+07
 1098.106959 -1.530856e+07
 1097.968257 -1.544586e+07
 1097.829554 -1.557322e+07
 1097.690852 -1.568926e+07
 1097.552150 -1.579265e+07
 1097.413447 -1.588202e+07
 1097.274745 -1.595610e+07
 1097.136042 -1.601365e+07
 1096.997340 -1.605354e+07
 1096.858637 -1.607479e+07
 1096.719935 -1.607650e+07
 1096.581233 -1.605800e+07
 1096.442530 -1.601876e+07
 1096.303828 -1.595849e+07
 1096.165125 -1.587707e+07
 1096.026423 -1.577466e+07
 1095.887721 -1.565161e+07
 1095.749018 -1.550851e+07
 1095.610316 -1.534620e+07
 1095.471613 -1.516569e+07
 1095.332911 -1.496823e+07
 1095.194209 -1.475524e+07
 1095.055506 -1.452830e+07
 1094.916804 -1.428911e+07
 1094.778101 -1.403950e+07
 1094.639399 -1.378132e+07
 1094.500697 -1.351649e+07
 1094.361994 -1.324692e+07
 1094.223292 -1.297452e+07
 1094.084589 -1.270106e+07
 1093.945887 -1.242828e+07
 1093.807185 -1.215777e+07
 1093.668482 -1.189099e+07
 1093.529780 -1.162923e+07
 1093.391077 -1.137358e+07
 1093.252375 -1.112496e+07
 1093.113672 -1.088410e+07
 1092.974970 -1.065150e+07
 1092.836268 -1.042750e+07
 1092.697565 -1.021221e+07
 1092.558863 -1.000561e+07
 1092.420160 -9.807488e+06
 1092.281458 -9.617520e+06
 1092.142756 -9.435256e+06
 1092.004053 -9.260136e+06
 1091.865351 -9.091608e+06
 1091.726648 -8.929016e+06
 1091.587946 -8.771744e+06
 1091.449244 -8.619248e+06
 1091.310541 -8.470952e+06
 1091.171839 -8.326480e+06
 1091.033136 -8.185512e+06
 1090.894434 -8.047872e+06
 1090.755732 -7.913576e+06
 1090.617029 -7.782752e+06
 1090.478327 -7.655752e+06
 1090.339624 -7.533104e+06
 1090.200922 -7.415488e+06
 1090.062220 -7.303760e+06
 1089.923517 -7.198920e+06
 1089.784815 -7.102136e+06
 1089.646112 -7.014632e+06
 1089.507410 -6.937744e+06
 1089.368707 -6.872864e+06
 1089.230005 -6.821392e+06
 1089.091303 -6.784760e+06
 1088.952600 -6.764304e+06
 1088.813898 -6.761320e+06
 1088.675195 -6.777040e+06
 1088.536493 -6.812520e+06
 1088.397791 -6.868696e+06
 1088.259088 -6.946336e+06
 1088.120386 -7.046040e+06
 1087.981683 -7.168184e+06
 1087.842981 -7.312976e+06
 1087.704279 -7.480408e+06
 1087.565576 -7.670272e+06
 1087.426874 -7.882168e+06
 1087.288171 -8.115528e+06
 1087.149469 -8.369592e+06
 1087.010767 -8.643464e+06
 1086.872064 -8.936120e+06
 1086.733362 -9.246400e+06
 1086.594659 -9.573120e+06
 1086.455957 -9.914984e+06
 1086.317255 -1.027066e+07
 1086.178552 -1.063885e+07
 1086.039850 -1.101817e+07
 1085.901147 -1.140738e+07
 1085.762445 -1.180518e+07
 1085.623742 -1.221040e+07
 1085.485040 -1.262189e+07
 1085.346338 -1.303859e+07
 1085.207635 -1.345956e+07
 1085.068933 -1.388387e+07
 1084.930230 -1.431074e+07
 1084.791528 -1.473945e+07
 1084.652826 -1.516935e+07
 1084.514123 -1.559990e+07
 1084.375421 -1.603060e+07
 1084.236718 -1.646103e+07
